dup_id,template,numero_de_ocorrencias
73d743e9-90ab-46b0-a0b6-e79bd92a78a5,cp cannot stat no such file or directory,456
bb89cb3d-1039-46a8-affb-84d9c431773d,cp cannot stat no such file or directory,456
87ef9539-a81f-4b95-9f54-4502b9c7e1a7,cp cannot stat no such file or directory,456
62e6ad44-5ad9-4e7b-a55e-f93456fbbcdf,cp cannot stat no such file or directory,456
faed0aff-0bf2-4f4d-8818-6838f203b062,cp cannot stat no such file or directory,456
abbcd35d-bece-4674-957a-d99f58ae22cc,cp cannot stat no such file or directory,456
27c4007b-34a9-46dd-9f81-4fff7c8cfc24,cp cannot stat no such file or directory,456
8821493b-df9e-4a1a-9fcf-a6f70de0ac22,cp cannot stat no such file or directory,456
daa13cca-509a-4495-a279-6ec2f055c93f,cp cannot stat no such file or directory,456
76c51271-2988-48e5-af99-cad6a714b917,cp cannot stat no such file or directory,456
02366194-f0fb-429d-b75d-4f46d080b034,cp cannot stat no such file or directory,456
181c4d7e-34bf-4a06-862b-5cda6fe925e7,cp cannot stat no such file or directory,456
2b611512-bf12-4695-9e5d-4425738ad774,cp cannot stat no such file or directory,456
b3aeab74-44e9-4703-a34e-abee1932631b,cp cannot stat no such file or directory,456
c3bc0ed4-db86-4012-95b3-5646607f2d2a,cp cannot stat no such file or directory,456
7b9bf22f-6473-4940-ace5-011308ca363d,cp cannot stat no such file or directory,456
09b4e202-a719-4712-ad59-a8a23c766f4c,cp cannot stat no such file or directory,456
79d1b7cc-422c-4c5d-9618-cc4825f0194a,cp cannot stat no such file or directory,456
e26959d9-981e-4b6e-9f1a-4cdd0430ea79,cp cannot stat no such file or directory,456
79d33e7a-dd44-425d-97d6-c4c7c752dbfa,cp cannot stat no such file or directory,456
08c804e0-decc-4351-b547-132e74651824,cp cannot stat no such file or directory,456
5b6a28af-61bc-4e38-8a50-eed4c10db814,cp cannot stat no such file or directory,456
a94a1f3d-02a0-4ac9-b90b-233404b72f24,cp cannot stat no such file or directory,456
aa975c63-ce0b-4845-b62f-4d0767bc9c31,cp cannot stat no such file or directory,456
3ede3c6c-9947-4f57-af5c-ffe84f87c730,cp cannot stat no such file or directory,456
2db1fc66-30bc-4aa9-9b39-6858668fd75d,cp cannot stat no such file or directory,456
86524f71-87b1-4ba9-a864-4fa858b0356c,cp cannot stat no such file or directory,456
4f6ad913-bd93-4fff-98c9-a47892588e13,cp cannot stat no such file or directory,456
9df8081f-f8c2-4266-af7a-850bac4fdd81,cp cannot stat no such file or directory,456
002890c2-b17f-45de-835d-59b24cd5c9ed,cp cannot stat no such file or directory,456
fe209f68-5a77-460e-b30d-24ac61a0f512,cp cannot stat no such file or directory,456
f85e0d67-c7c5-4277-8494-a19d5c27d459,cp cannot stat no such file or directory,456
44b53a1c-955b-4f5b-9b6c-37675e205a1a,cp cannot stat no such file or directory,456
2cf199bb-699f-42c2-9121-d838b92561b9,cp cannot stat no such file or directory,456
8a16548c-eb43-439e-8a54-2d5df71b87b8,cp cannot stat no such file or directory,456
b9d8e1cf-9802-44c4-affb-129217273526,cp cannot stat no such file or directory,456
8deb8e7c-f9df-48a4-8fb6-d19a9d61e5f7,cp cannot stat no such file or directory,456
95726759-e5a0-4ae8-80f9-f670dc1d1802,cp cannot stat no such file or directory,456
423d5f01-eda8-4389-a5a8-9903ed018ac5,cp cannot stat no such file or directory,456
f6b40e46-eb83-467f-a590-e28ce5915c54,cp cannot stat no such file or directory,456
9059cbf2-64a0-480f-aa34-906c8fddeeba,cp cannot stat no such file or directory,456
5d938513-43bf-4b04-a5a1-d9c1913720ca,cp cannot stat no such file or directory,456
5338fb59-d536-41e3-85a1-6f7ccc7fbcf8,cp cannot stat no such file or directory,456
fe1bbf38-b645-43bd-ada1-52c8fcc8396a,cp cannot stat no such file or directory,456
72b2d1f5-357a-4ac3-88aa-debc8b079370,cp cannot stat no such file or directory,456
96fb131b-d83b-4a7c-9385-13b9ad7f5bed,cp cannot stat no such file or directory,456
2ddf8855-827d-46f7-9608-a796bb670c37,cp cannot stat no such file or directory,456
0aaeb02a-ca79-4c8f-8f32-8c4eccc11cd8,cp cannot stat no such file or directory,456
4fda2015-4399-4f7d-a4a1-4926a0c59dec,cp cannot stat no such file or directory,456
2a7d4529-44d4-46d8-b090-f61ddf222eee,cp cannot stat no such file or directory,456
cc8292eb-df74-4b9d-965a-75a940d281db,cp cannot stat no such file or directory,456
7c236274-002a-49b1-aa00-a1398cbf8a64,cp cannot stat no such file or directory,456
25f9f31b-8b62-4b12-b146-dbbd39bd440d,cp cannot stat no such file or directory,456
5756dd89-2dc9-4f20-a027-58184c77e5e7,cp cannot stat no such file or directory,456
b7e2b57b-9d16-4241-90a4-36b337e334df,cp cannot stat no such file or directory,456
a4018c50-3cb3-4acc-ba96-15ab1c13dcb6,cp cannot stat no such file or directory,456
303f2a91-ef02-4c3e-96ef-adc3824f87d3,cp cannot stat no such file or directory,456
6a6b0c93-39d5-466e-b201-d38fb3037fde,cp cannot stat no such file or directory,456
78833c4e-9a2a-483b-9158-3085dcb41d9a,cp cannot stat no such file or directory,456
3791bfdc-9681-4c65-b7aa-6262581e84ac,cp cannot stat no such file or directory,456
d218ce4c-9f2f-49b5-9cd1-c326082295bb,cp cannot stat no such file or directory,456
da48e9fe-3722-4677-bfa8-dbec017ac503,cp cannot stat no such file or directory,456
e6f9a819-da1e-42e4-831e-10aa0f610997,cp cannot stat no such file or directory,456
6e4111bb-d1df-4d87-8635-a440ddb97075,cp cannot stat no such file or directory,456
722e1e0b-72ae-49e2-abd4-8fd7f905c125,cp cannot stat no such file or directory,456
d8abab23-313b-4fe6-b408-3292c15538ca,cp cannot stat no such file or directory,456
8e56f093-f852-4d99-b3cb-a301a48d19d2,cp cannot stat no such file or directory,456
65767966-c77d-48b1-99d8-9fca624e319c,cp cannot stat no such file or directory,456
bb56d796-4817-41ad-bb5a-f869e52c027d,cp cannot stat no such file or directory,456
17abd79b-88ea-470f-aa20-65a420814e6c,cp cannot stat no such file or directory,456
c1ec8507-81d8-4eac-bcec-c13bd4254d72,cp cannot stat no such file or directory,456
8b2e7e9a-95a5-4c4f-ad9f-df0139155e71,cp cannot stat no such file or directory,456
f67e7c67-b325-4a5e-8f5d-0a7138ef6bd5,cp cannot stat no such file or directory,456
84edcd47-de4b-4911-b4b3-4463754164d2,cp cannot stat no such file or directory,456
90bcfc0d-3bdd-42c2-aa5d-80f697e0b500,cp cannot stat no such file or directory,456
d316f0c8-0229-484c-9a07-301425ae445f,cp cannot stat no such file or directory,456
95d4c3ad-4f8c-46f2-84f1-55986e869f15,cp cannot stat no such file or directory,456
7e4b1541-85a0-429f-b6e5-69326ee183c0,cp cannot stat no such file or directory,456
83964269-d5ee-4357-8bc6-a64129978678,cp cannot stat no such file or directory,456
e472fc0d-0992-4a5d-9524-6f2871c2c498,cp cannot stat no such file or directory,456
ab48b5c6-dded-4c58-8cae-3457a4848a24,cp cannot stat no such file or directory,456
868402d5-d43e-4a09-9bb7-5dc388da8ad2,cp cannot stat no such file or directory,456
12bcdf4b-1afc-4687-a38d-df64c56b0f4a,cp cannot stat no such file or directory,456
e93171ee-a4fc-4db8-8c52-4b21624c929c,cp cannot stat no such file or directory,456
c160facb-9e8f-4350-a8b8-92699aa26b6c,cp cannot stat no such file or directory,456
2f8763c2-fff4-4238-a21b-ce6f515e589d,cp cannot stat no such file or directory,456
6ee5997e-b2f1-4c7b-b6c2-596b6ee8526a,cp cannot stat no such file or directory,456
c9f3b802-6aee-4d67-95c2-2b80be65db44,cp cannot stat no such file or directory,456
cc9e9bdc-d849-4d90-9cbf-b6db4fde5b5a,cp cannot stat no such file or directory,456
95c418dc-ae8c-45bc-919a-ceadd45e6ec0,cp cannot stat no such file or directory,456
ae2f1d36-1c49-4a5e-bf49-28ca70ad9966,cp cannot stat no such file or directory,456
7a43bcc9-ddbe-47dc-a7c6-f45e37bc0058,cp cannot stat no such file or directory,456
cac965fb-a553-469f-b9a2-f925656ceb9c,cp cannot stat no such file or directory,456
42c7d439-5c59-4dc1-ac40-0d8dfc38451c,cp cannot stat no such file or directory,456
32bf95a2-00c7-4ebf-9cb5-6edc372cd65b,cp cannot stat no such file or directory,456
fa892e44-6b3f-4e29-96e0-94b639b2b867,cp cannot stat no such file or directory,456
2d4bb932-b019-4e2a-bb0b-93dfaa06b181,cp cannot stat no such file or directory,456
2ca83aa9-a8b0-44b5-8510-9de0eecbc3f7,cp cannot stat no such file or directory,456
46dc81df-5fe1-4b91-92c7-8f6b55ee0c66,cp cannot stat no such file or directory,456
e3d45354-24e0-4ae3-9875-5722dce31818,cp cannot stat no such file or directory,456
26e99d22-63b3-4340-8067-aaae8aee4c07,cp cannot stat no such file or directory,456
93d8bfcc-bb8a-49cf-acac-d89dd9da9f93,cp cannot stat no such file or directory,456
839a07a0-b4e8-4b1f-b4fa-59816f354a76,cp cannot stat no such file or directory,456
496d497d-c390-40a3-85e1-a2ebbd5657ef,cp cannot stat no such file or directory,456
db9f9dda-7139-4fd0-af59-68fea6ed40fa,cp cannot stat no such file or directory,456
52f8c7bd-d707-4e09-b3ed-ceb7e37d3f05,cp cannot stat no such file or directory,456
908f4768-9de4-4259-badb-f1f51c98123b,cp cannot stat no such file or directory,456
f135f1f8-8a7e-4451-8ed1-d54e2ca5e24b,cp cannot stat no such file or directory,456
7d8b4b43-b7cc-4ab7-a9da-c7cb5908ddbf,cp cannot stat no such file or directory,455
bd13d49e-fc30-4284-a260-cde65fff4235,cp cannot stat no such file or directory,455
43e82c6e-1dfb-4564-8304-5b65f59afa59,cp cannot stat no such file or directory,455
aec00b24-2f78-40a7-802d-5576af82f5e3,cp cannot stat no such file or directory,455
84b530d5-16ce-4ffe-b01f-648f81804168,cp cannot stat no such file or directory,455
e04caf07-257f-490f-9812-1caa7e19aa4e,cp cannot stat no such file or directory,455
2d148b8e-fc61-4a36-8a86-5240756276ff,cp cannot stat no such file or directory,455
39fcf5fd-27b0-4092-a283-b5bedbdd4ebb,cp cannot stat no such file or directory,455
59714c8f-ed2a-4499-bcb8-17b3a81d9a44,fatal no such path in head,451
7b108922-435e-4b2d-bb03-4f74926bab42,cp cannot stat no such file or directory,446
3287440b-27d4-4c02-a5ca-8cd051d1b714,cp cannot stat no such file or directory,446
f06b08b2-acb4-4e7f-8ac0-1b76eac2e3e6,cp cannot stat no such file or directory,446
a2ae4e7a-c749-446c-8118-29e08c0a59cb,cp cannot stat no such file or directory,446
f73a5023-3a67-4160-a48a-f4db1c8c7db5,cp cannot stat no such file or directory,446
bce9a5e1-0029-48de-b1bf-91e5c042e042,cp cannot stat no such file or directory,446
00a56795-4643-4223-b4f6-d3ec7958ad61,cp cannot stat no such file or directory,446
65957ab2-4b61-4072-b4eb-f52a1653b206,cp cannot stat no such file or directory,446
e5cc4a3b-1f5f-4e8d-8fb7-173c6ad30893,cp cannot stat no such file or directory,446
c99bb98b-9e0b-4746-8d07-82e7d862db71,cp cannot stat no such file or directory,446
5df29690-c0e7-4f43-8c8e-be36302454e0,cp cannot stat no such file or directory,446
260c06ff-0b66-476b-9fd3-1f2ad11b309e,cp cannot stat no such file or directory,446
a28715be-d3af-4999-8c5f-b10b6168d46e,cp cannot stat no such file or directory,446
5d29b713-9b98-450e-a757-5ed885fdeebb,cp cannot stat no such file or directory,446
0c491e74-c74e-4903-89b7-f01062f2d212,cp cannot stat no such file or directory,446
6853b6f6-c316-457c-9eb7-823140a26971,cp cannot stat no such file or directory,446
504f009c-d92e-4a43-952d-1837474d75d9,command failed error code proceeding,432
5efffdcb-3af5-49c2-837b-58f30ab3e89a,error execution of failed with exit code,431
1e00b59b-45b0-454f-ae64-7a75c8c5aa43,error sstate cannot test file libpcre native r timeout,429
fe51c2f6-8cbc-401a-90b3-4250318abea2,fatal no such path in head,424
e2a5e158-fbb5-4753-96c3-9fe9fb01ca17,fatal no such path in head,415
3f7c221f-49f5-417c-8fed-d73f4711bb77,xxd broken pipe,415
22799fc5-ad36-4808-819b-755405f23741,critical root uncaught exception type,408
4cb6e86d-9b9f-40a1-9435-99927fba4812,fatal empty ident name for build on uno rls vcpu gb ciena cloud not allowed,407
a5b043cf-5d32-4a69-a33e-86264cd29cbc,command failed error code proceeding,404
af6469f4-5667-408a-8fb7-a414336e8fcf,fatal no such path in head,404
addf5be1-8fde-4c0e-bc50-21728c22ff11,fatal bad tree object,401
7efd1889-206b-4a6d-ad27-c1d6fdce1aa5,command failed error code proceeding,399
0807c7b7-3fdb-4c17-bcb0-efb9daaa69b6,fatal no such path in head,398
e2a38843-861a-42e7-88bd-4d86effcd108,no such file or directory,397
6cc92bf4-7c27-482a-83c1-357dc736cd62,fatal no such path in head,394
63ada067-581d-45d1-8d88-7970f7eaefb3,fatal no such path in head,394
b5bd498e-7bfd-495b-884f-2d7381e2fdb0,error runjob on failed on hostname check copera build log for details,394
a01cf010-ed45-4835-8cb6-886f68a44823,fatal no such path in head,393
3b94db1f-396a-4f43-84e5-15c4bd6668a8,fatal no such path in head,393
f8f510e2-0fa9-44eb-bb9d-5694bdda59b3,fatal no such path in head,393
e8142161-f382-47fd-835c-a6337237d1e1,error remote bitbucket already exists,393
fc171c86-f196-42cd-bfa2-efd751b1611b,fatal no such path in head,392
7199a09d-c84a-4668-a063-67985a74b56e,fatal no such path in head,392
2c97a8d7-3af3-4148-8545-f9c52505d662,fatal no such path in head,392
02c75e47-bda0-490e-992b-e85f62281ec4,fatal no such path in head,392
03d7316a-80ed-4fdd-ae1d-efb61471683c,fatal no such path in head,392
f4bf5f85-9716-4167-ae2e-a5cd5c1bd8cf,fatal no such path in head,392
82709733-233f-47e9-b668-a89b2b5ce812,fatal no such path in head,392
e18e4a47-e8be-4ee4-9277-736ace5e08da,fatal no such path in head,392
af926565-43ed-42c3-94ac-987e832442c3,fatal no such path in head,392
06798e0c-5a69-44bd-a7f3-f2d3c7d81a04,command failed error code proceeding,392
ca268687-3885-4f96-9602-275dd8b26db3,fatal no such path in head,390
aec3ad4d-73b0-4e0f-a54d-4fa50ef262e7,command failed error code proceeding,390
e9f50e3e-178d-48f2-8e15-4d4f4211e64f,fatal no such path in head,390
5006157c-c48e-4d89-83da-123258ea4aaa,command failed error code proceeding,390
d74f9eab-0856-4b81-ab55-f62e51dbe34f,fatal no such path in head,390
d775fe03-0c8c-4d99-a673-b4ab88a4243f,fatal no such path in head,390
d5c644ac-3d55-4e6e-a51f-84543b281b9d,fatal no such path in head,390
69b6d485-2dab-4d9e-91c0-c1a116e5bbf6,fatal no such path in head,389
2f0de948-ed66-4e45-b37f-d829324a2296,fatal no such path in head,389
07b6f804-7b9d-4cf2-aa50-a070072b371f,command failed error code proceeding,389
3b0f7a4e-f200-4041-a8a1-bacc3a91711e,fatal no such path in head,389
31d73fcf-25ce-4304-af87-0e931771979e,command failed error code proceeding,389
e3916aa4-bdf0-4ec0-bc86-22a81b80ed6f,fatal no such path in head,389
e3c4bbbe-55dd-4c9c-a795-a57abfdb9517,fatal no such path in head,389
4f6c335c-2863-4ef4-a12d-709471ffddea,fatal no such path in head,389
0c83e551-e533-4964-ad8c-93e8cc002629,fatal no such path in head,389
53745990-f2b3-4ddc-bc75-41e05d279722,command failed error code proceeding,389
65e039e7-5ef7-4ce7-9e20-41116d3c8ca2,fatal no such path in head,389
84f62ac5-dbb8-4c28-8d69-916f73eb306e,fatal no such path in head,389
d754cfb9-8bc8-4464-9dd8-d6e0816220b5,fatal no such path in head,389
3e200669-af47-43c5-ac91-e179d7d5fe51,command failed error code proceeding,389
2143ae47-a434-4d53-9fdc-088b255d446d,fatal no such path in head,389
4ce86be6-2fdd-4740-ad0f-03c474d9d71a,fatal no such path in head,389
ead4b3a0-67c7-415a-9c81-7d548ef9b00e,fatal no such path in head,389
0225bb42-be2c-4417-9246-c9f3de6b15ee,fatal no such path in head,389
ebb9f485-29c3-4404-92ca-f7e219415430,fatal no such path in head,389
a2d3008b-ae4a-4afa-a761-0e35cf7a2f13,fatal no such path in head,389
d821af59-3f51-4461-a58c-0d5474072b71,command failed error code proceeding,389
6ddb5cdb-3b8d-4963-9e96-a0c529390336,fatal no such path in head,389
f01b37d7-84b2-42a8-b6f1-9501ab9a0f25,command failed error code proceeding,389
6db8d4b8-dcde-4a63-831d-8e59729c3de0,fatal no such path in head,389
02ac5e25-d466-499c-a82b-f2c74a4d1082,fatal no such path in head,389
38eafbf2-0913-454c-8fa2-b70324636c7a,fatal no such path in head,389
bc4abd20-fd90-49cd-854d-0c5f499a848c,fatal no such path in head,389
d1e307af-98b5-4ffb-b67f-8ec51e3864e8,command failed error code proceeding,389
24f355aa-7eb5-467f-bcf9-cf4cf1efd94a,fatal no such path in head,389
478b6789-fa32-4452-8bd2-40857d2ff3ea,command failed error code proceeding,389
8269009e-889e-4929-8303-5f56c0df8e88,fatal no such path in head,389
f4758462-fbc6-4764-b630-a9e96feec84c,fatal no such path in head,389
78255c21-0adf-400c-9e76-1cd5b9e81b53,command failed error code proceeding,389
c3b0f667-1f3b-4403-b62c-e89d494665e7,fatal no such path in head,389
6cb2dbc0-1919-44f8-a95c-cc6639da5286,command failed error code proceeding,389
0f26b931-26ef-44b3-8755-12af0ffdde54,fatal no such path in head,389
9f982dac-56d5-4a9a-adaf-e85b5cf2d314,fatal no such path in head,389
b9306722-6eee-474c-9ec9-104b4df5ba87,fatal no such path in head,389
7186704a-bfec-4841-b385-917b9c07aa47,fatal no such path in head,389
ba4e4720-0e27-4510-9b03-992ca91a13f7,fatal no such path in head,389
c9657267-1d24-45ec-a779-df081bba5b70,fatal no such path in head,389
034db99c-d56a-4027-9197-c00ee465e13a,fatal no such path in head,389
af564627-85a5-434a-80d2-cd32a287f3fa,fatal no such path in head,389
a4c9b85c-0f68-4abd-b177-437f360e422b,command failed error code proceeding,389
1d8ffab2-0a68-4acf-9ff4-a4c586121d1d,fatal no such path in head,389
ea919d27-7455-4251-80d7-e48a629caaf6,fatal no such path in head,389
63d11bb1-49ee-4a88-9c4c-b0ffe07135c1,fatal no such path in head,389
fa57831f-22b9-4907-ad1f-bd40098140e3,fatal no such path in head,389
aca4c043-9667-4462-8a8f-d1b178503ed5,fatal no such path in head,389
6584085a-072c-4632-b6d2-22e8fb9f0ffc,command failed error code proceeding,389
30e3f40f-8297-41c3-9581-80254fbef830,fatal no such path in head,389
fd6e6351-5cc9-4857-99ca-2cf32bd63a03,fatal no such path in head,389
8f90af3f-0dc9-49bc-a355-5cb138bff898,fatal no such path in head,389
69a3d2aa-fc4d-4891-9bbd-8c1059d98347,fatal no such path in head,389
444a8bcf-a351-444b-b8ed-f6775c642950,fatal no such path in head,389
96c7c695-66de-455f-b9da-5f387815fe2e,fatal no such path in head,389
84639d9f-9295-4c93-919a-818c33cfdf23,fatal no such path in head,389
2b0670e9-45fc-4dfb-9543-8948091dbc7d,fatal no such path in head,389
